Partner,Value
Tuvalu,192.0537187995
Uganda,609966.0034312691
Ukraine,13843833.7121154
United Arab Emirates,18689774.47897935
United Kingdom,317196212.383296
United States,324281127.5605454
United States Minor Outlying I,10503.088847612249
Unspecified,34757985.26746245
Uruguay,2641236.5215847436
Uzbekistan,796985.4405545717
Vanuatu,4837.1349983244
Venezuela,1796299.8117152974
Vietnam,35324799.12348483
Wallis and Futura Isl.,4964.56846977715
Western Sahara,55.94177761875
Yemen,333738.6395021592
Zambia,437568.29500461946
Zimbabwe,383937.99409530056
