Partner,Value
Uganda,944779.88858162
Ukraine,39822338.26785295
United Arab Emirates,51422862.640601836
United Kingdom,593289445.8079293
United States,1009162540.7743295
United States Minor Outlying I,537.3711169483499
Unspecified,193470601.4084498
Uruguay,2676811.151430239
Uzbekistan,4898517.877091074
Vanuatu,3683.88356963817
Venezuela,1446720.7127007872
Vietnam,72322466.32889113
Wallis and Futura Isl.,525.36309667374
Western Sahara,235.35402780837
Yemen,595022.0240758299
Zambia,690792.8831899756
Zimbabwe,352217.9531954651
